frame,track_id,display_track_id,class_id,conf,x1,y1,x2,y2,team_id,notes
147,7,7,2,1.0,191.63,408.45,211.76,456.14,-1,cvat_interp
147,8,8,2,1.0,92.97,527.89,119.68,597.05,-1,cvat_interp
147,10,10,2,1.0,487.33,463.36,511.2,517.8,-1,cvat_interp
147,11,11,2,1.0,725.4,472.31,750.8,532.15,-1,cvat_interp
147,12,12,2,1.0,760.42,405.33,781.22,454.27,-1,cvat_interp
147,13,13,2,1.0,917.07,531.24,961.48,594.7,-1,cvat_interp
147,14,14,2,1.0,979.48,508.95,1014.15,571.18,-1,cvat_interp
147,15,15,2,1.0,1454.62,543.04,1501.06,605.13,-1,cvat_interp
147,16,16,2,1.0,1560.75,522.01,1613.73,581.96,-1,cvat_interp
147,17,17,2,1.0,1202.2,480.53,1235.51,542.82,-1,cvat_interp
147,18,18,2,1.0,948.13,372.34,966.43,415.84,-1,cvat_interp
147,19,19,2,1.0,778.79,1033.84,833.5,1078.52,-1,cvat_interp
147,21,21,3,1.0,370.2,590.24,411.24,669.66,-1,cvat_interp
147,22,22,1,1.0,1358.58,435.54,1393.01,498.18,-1,cvat_interp
147,24,24,0,1.0,1554.44,565.51,1562.65,573.21,-1,cvat_interp
148,0,0,2,1.0,137.08,879.4,213.23,1000.21,-1,cvat_interp
148,7,7,2,1.0,187.98,408.1,208.12,456.02,-1,cvat_interp
148,8,8,2,1.0,88.41,528.16,115.11,597.5,-1,cvat_interp
148,10,10,2,1.0,485.45,463.58,509.32,518.03,-1,cvat_interp
148,11,11,2,1.0,722.2,472.44,748.04,532.8,-1,cvat_interp
148,12,12,2,1.0,759.55,404.9,780.35,453.84,-1,cvat_interp
148,13,13,2,1.0,919.34,531.57,964.35,595.04,-1,cvat_interp
148,14,14,2,1.0,981.56,509.14,1016.23,571.63,-1,cvat_interp
148,15,15,2,1.0,1457.38,541.74,1503.74,603.84,-1,cvat_interp
148,16,16,2,1.0,1558.3,521.5,1613.5,581.8,-1,cvat_keyframe
148,17,17,2,1.0,1206.11,479.3,1239.42,542.23,-1,cvat_keyframe
148,18,18,2,1.0,947.03,371.86,965.34,415.8,-1,cvat_interp
148,19,19,2,1.0,785.75,1033.63,840.46,1078.31,-1,cvat_interp
148,21,21,3,1.0,371.73,590.35,411.83,670.16,-1,cvat_interp
148,22,22,1,1.0,1360.56,435.36,1394.99,498.0,-1,cvat_interp
148,24,24,0,1.0,1555.27,565.53,1563.48,573.23,-1,cvat_interp
149,0,0,2,1.0,144.34,880.75,220.49,1002.7,-1,cvat_interp
149,7,7,2,1.0,184.33,407.75,204.47,455.9,-1,cvat_interp
149,8,8,2,1.0,83.84,528.43,110.55,597.95,-1,cvat_interp
149,10,10,2,1.0,483.58,463.81,507.45,518.26,-1,cvat_interp
149,11,11,2,1.0,718.99,472.57,745.27,533.45,-1,cvat_interp
149,12,12,2,1.0,758.69,404.46,779.49,453.4,-1,cvat_interp
149,13,13,2,1.0,921.61,531.91,967.23,595.37,-1,cvat_interp
149,14,14,2,1.0,983.64,509.33,1018.31,572.08,-1,cvat_interp
149,15,15,2,1.0,1460.15,540.45,1506.42,602.54,-1,cvat_interp
149,16,16,2,1.0,1560.9,524.07,1608.2,581.2,-1,cvat_interp
149,17,17,2,1.0,1210.02,479.45,1243.33,541.64,-1,cvat_interp
149,18,18,2,1.0,945.93,371.38,964.24,415.77,-1,cvat_interp
149,19,19,2,1.0,792.71,1033.42,847.42,1078.1,-1,cvat_interp
149,21,21,3,1.0,373.27,590.45,412.41,670.66,-1,cvat_interp
149,22,22,1,1.0,1362.55,435.18,1396.97,497.82,-1,cvat_interp
149,24,24,0,1.0,1556.1,565.56,1564.31,573.26,-1,cvat_interp
150,0,0,2,1.0,151.6,882.1,227.75,1005.19,-1,cvat_keyframe
150,7,7,2,1.0,180.68,407.4,200.82,455.78,-1,cvat_keyframe
150,8,8,2,1.0,79.28,528.7,105.98,598.4,-1,cvat_keyframe
150,10,10,2,1.0,481.7,464.04,505.57,518.49,-1,cvat_keyframe
150,11,11,2,1.0,715.79,472.7,742.5,534.1,-1,cvat_keyframe
150,12,12,2,1.0,757.82,404.03,778.62,452.97,-1,cvat_keyframe
150,13,13,2,1.0,923.88,532.24,970.1,595.71,-1,cvat_keyframe
150,14,14,2,1.0,985.72,509.52,1020.39,572.54,-1,cvat_keyframe
150,15,15,2,1.0,1462.91,539.15,1509.1,601.25,-1,cvat_keyframe
150,16,16,2,1.0,1563.5,526.65,1602.9,580.6,-1,cvat_keyframe
150,17,17,2,1.0,1213.93,479.6,1247.24,541.05,-1,cvat_keyframe
150,18,18,2,1.0,944.83,370.9,963.14,415.73,-1,cvat_keyframe
150,19,19,2,1.0,799.67,1033.2,854.38,1077.89,-1,cvat_keyframe
150,21,21,3,1.0,374.8,590.56,413.0,671.16,-1,cvat_keyframe
150,22,22,1,1.0,1364.53,435.0,1398.96,497.64,-1,cvat_keyframe
150,24,24,0,1.0,1556.92,565.59,1565.14,573.29,-1,cvat_keyframe
151,0,0,2,1.0,159.41,884.2,235.56,1007.83,-1,cvat_interp
151,7,7,2,1.0,177.12,407.67,197.53,456.06,-1,cvat_interp
151,8,8,2,1.0,75.24,528.83,101.94,598.8,-1,cvat_interp
151,10,10,2,1.0,479.99,464.17,503.86,519.34,-1,cvat_interp
151,11,11,2,1.0,712.92,473.03,739.63,534.43,-1,cvat_interp
151,12,12,2,1.0,757.0,403.97,777.8,453.09,-1,cvat_interp
151,13,13,2,1.0,927.63,532.33,972.63,595.95,-1,cvat_interp
151,14,14,2,1.0,988.41,509.69,1023.08,573.31,-1,cvat_interp
151,15,15,2,1.0,1465.51,537.53,1511.97,600.64,-1,cvat_interp
151,16,16,2,1.0,1562.15,526.94,1602.57,580.89,-1,cvat_interp
151,17,17,2,1.0,1217.28,479.1,1250.97,541.03,-1,cvat_interp
151,18,18,2,1.0,943.62,370.85,961.93,415.69,-1,cvat_interp
151,19,19,2,1.0,805.99,1034.08,860.7,1078.1,-1,cvat_interp
151,21,21,3,1.0,375.24,591.05,413.44,671.65,-1,cvat_interp
151,22,22,1,1.0,1366.65,435.36,1401.08,498.0,-1,cvat_interp
151,24,24,0,1.0,1559.2,566.68,1567.41,574.38,-1,cvat_interp
152,0,0,2,1.0,167.21,886.3,243.36,1010.47,-1,cvat_interp
152,7,7,2,1.0,173.55,407.95,194.24,456.33,-1,cvat_interp
152,8,8,2,1.0,71.19,528.96,97.89,599.2,-1,cvat_interp
152,10,10,2,1.0,478.29,464.29,502.16,520.19,-1,cvat_interp
152,11,11,2,1.0,710.06,473.37,736.77,534.77,-1,cvat_interp
152,12,12,2,1.0,756.17,403.9,776.97,453.22,-1,cvat_interp
152,13,13,2,1.0,931.37,532.41,975.16,596.2,-1,cvat_interp
152,14,14,2,1.0,991.1,509.86,1025.76,574.09,-1,cvat_interp
152,15,15,2,1.0,1468.11,535.91,1514.84,600.04,-1,cvat_interp
152,16,16,2,1.0,1560.79,527.23,1602.24,581.17,-1,cvat_interp
152,17,17,2,1.0,1220.62,478.6,1254.71,541.01,-1,cvat_keyframe
152,18,18,2,1.0,942.41,370.8,960.72,415.64,-1,cvat_interp
152,19,19,2,1.0,812.31,1034.95,867.02,1078.31,-1,cvat_interp
152,21,21,3,1.0,375.68,591.54,413.88,672.14,-1,cvat_interp
152,22,22,1,1.0,1368.77,435.73,1403.2,498.37,-1,cvat_interp
152,24,24,0,1.0,1561.48,567.77,1569.69,575.47,-1,cvat_interp
153,0,0,2,1.0,175.01,888.4,251.16,1013.12,-1,cvat_interp
153,7,7,2,1.0,169.98,408.22,190.94,456.61,-1,cvat_interp
153,8,8,2,1.0,67.15,529.09,93.85,599.59,-1,cvat_interp
153,10,10,2,1.0,476.58,464.42,500.45,521.05,-1,cvat_interp
153,11,11,2,1.0,707.19,473.7,733.9,535.1,-1,cvat_interp
153,12,12,2,1.0,755.35,403.84,776.15,453.34,-1,cvat_interp
153,13,13,2,1.0,935.11,532.5,977.69,596.45,-1,cvat_interp
153,14,14,2,1.0,993.79,510.03,1028.45,574.87,-1,cvat_interp
153,15,15,2,1.0,1470.71,534.29,1517.7,599.43,-1,cvat_interp
153,16,16,2,1.0,1559.43,527.52,1601.91,581.46,-1,cvat_interp
153,17,17,2,1.0,1223.97,478.44,1258.45,540.99,-1,cvat_interp
153,18,18,2,1.0,941.2,370.75,959.51,415.59,-1,cvat_interp
153,19,19,2,1.0,818.63,1035.82,873.34,1078.52,-1,cvat_interp
153,21,21,3,1.0,376.12,592.03,414.32,672.63,-1,cvat_interp
153,22,22,1,1.0,1370.89,436.1,1405.32,498.74,-1,cvat_interp
153,24,24,0,1.0,1563.76,568.85,1571.97,576.55,-1,cvat_interp
154,0,0,2,1.0,182.81,890.5,258.96,1015.76,-1,cvat_interp
154,7,7,2,1.0,166.41,408.5,187.65,456.88,-1,cvat_interp
154,8,8,2,1.0,63.1,529.22,89.81,599.99,-1,cvat_interp
154,10,10,2,1.0,474.87,464.55,498.74,521.9,-1,cvat_interp
154,11,11,2,1.0,704.33,474.04,731.04,535.44,-1,cvat_interp
154,12,12,2,1.0,754.52,403.78,775.32,453.47,-1,cvat_interp
154,13,13,2,1.0,938.85,532.59,980.22,596.7,-1,cvat_interp
154,14,14,2,1.0,996.48,510.2,1031.14,575.64,-1,cvat_interp
154,15,15,2,1.0,1473.31,532.66,1520.57,598.82,-1,cvat_interp
154,16,16,2,1.0,1558.07,527.82,1601.58,581.74,-1,cvat_interp
154,17,17,2,1.0,1227.32,478.28,1262.19,540.97,-1,cvat_interp
154,18,18,2,1.0,939.99,370.71,958.3,415.54,-1,cvat_interp
154,19,19,2,1.0,824.95,1036.69,879.66,1078.73,-1,cvat_interp
154,21,21,3,1.0,376.56,592.52,414.76,673.12,-1,cvat_interp
154,22,22,1,1.0,1373.01,436.47,1407.44,499.11,-1,cvat_interp
154,24,24,0,1.0,1566.04,569.94,1574.25,577.64,-1,cvat_interp
155,0,0,2,1.0,190.62,892.6,266.77,1018.4,-1,cvat_interp
155,7,7,2,1.0,162.84,408.77,184.36,457.16,-1,cvat_interp
155,8,8,2,1.0,59.06,529.35,85.76,600.39,-1,cvat_interp
155,10,10,2,1.0,473.16,464.67,497.03,522.76,-1,cvat_interp
155,11,11,2,1.0,701.46,474.37,728.17,535.77,-1,cvat_interp
155,12,12,2,1.0,753.7,403.71,774.5,453.59,-1,cvat_interp
155,13,13,2,1.0,942.59,532.67,982.75,596.94,-1,cvat_interp
155,14,14,2,1.0,999.17,510.36,1033.83,576.42,-1,cvat_interp
155,15,15,2,1.0,1475.91,531.04,1523.44,598.21,-1,cvat_interp
155,16,16,2,1.0,1556.72,528.11,1601.24,582.03,-1,cvat_interp
155,17,17,2,1.0,1230.67,478.12,1265.92,540.94,-1,cvat_interp
155,18,18,2,1.0,938.78,370.66,957.09,415.49,-1,cvat_interp
155,19,19,2,1.0,831.27,1037.56,885.98,1078.95,-1,cvat_interp
155,21,21,3,1.0,377.0,593.01,415.21,673.61,-1,cvat_interp
155,22,22,1,1.0,1375.13,436.83,1409.56,499.47,-1,cvat_interp
155,24,24,0,1.0,1568.31,571.02,1576.53,578.72,-1,cvat_interp
156,0,0,2,1.0,198.42,894.7,274.57,1021.04,-1,cvat_interp
156,7,7,2,1.0,159.27,409.05,181.07,457.43,-1,cvat_interp
156,8,8,2,1.0,55.02,529.48,81.72,600.79,-1,cvat_interp
156,10,10,2,1.0,471.45,464.8,495.32,523.61,-1,cvat_interp
156,11,11,2,1.0,698.6,474.71,725.31,536.1,-1,cvat_interp
156,12,12,2,1.0,752.88,403.65,773.68,453.72,-1,cvat_interp
156,13,13,2,1.0,946.33,532.76,985.28,597.19,-1,cvat_interp
156,14,14,2,1.0,1001.85,510.53,1036.52,577.19,-1,cvat_interp
156,15,15,2,1.0,1478.5,529.42,1526.31,597.61,-1,cvat_interp
156,16,16,2,1.0,1555.36,528.4,1600.91,582.31,-1,cvat_interp
156,17,17,2,1.0,1234.01,477.96,1269.66,540.92,-1,cvat_interp
156,18,18,2,1.0,937.57,370.61,955.88,415.44,-1,cvat_interp
156,19,19,2,1.0,837.59,1038.43,892.3,1079.16,-1,cvat_interp
156,21,21,3,1.0,377.45,593.5,415.65,674.1,-1,cvat_interp
156,22,22,1,1.0,1377.25,437.2,1411.68,499.84,-1,cvat_interp
156,24,24,0,1.0,1570.59,572.11,1578.8,579.81,-1,cvat_interp
157,0,0,2,1.0,206.22,896.8,282.37,1023.68,-1,cvat_interp
157,7,7,2,1.0,155.71,409.32,177.78,457.7,-1,cvat_interp
157,8,8,2,1.0,50.97,529.61,77.67,601.19,-1,cvat_interp
157,10,10,2,1.0,469.75,464.92,493.61,524.46,-1,cvat_interp
157,11,11,2,1.0,695.73,475.04,722.44,536.44,-1,cvat_interp
157,12,12,2,1.0,752.05,403.59,772.85,453.84,-1,cvat_interp
157,13,13,2,1.0,950.08,532.84,987.81,597.44,-1,cvat_interp
157,14,14,2,1.0,1004.54,510.7,1039.21,577.97,-1,cvat_interp
157,15,15,2,1.0,1481.1,527.8,1529.18,597.0,-1,cvat_keyframe
157,16,16,2,1.0,1554.0,528.69,1600.58,582.6,-1,cvat_keyframe
157,17,17,2,1.0,1237.36,477.8,1273.4,540.9,-1,cvat_keyframe
157,18,18,2,1.0,936.36,370.56,954.67,415.4,-1,cvat_interp
157,19,19,2,1.0,843.91,1039.31,898.62,1079.37,-1,cvat_interp
157,21,21,3,1.0,377.89,593.99,416.09,674.59,-1,cvat_interp
157,22,22,1,1.0,1379.37,437.57,1413.8,500.21,-1,cvat_interp
157,24,24,0,1.0,1572.87,573.2,1581.08,580.9,-1,cvat_interp
158,0,0,2,1.0,214.03,898.9,290.18,1026.32,-1,cvat_interp
158,7,7,2,1.0,152.14,409.6,174.48,457.98,-1,cvat_interp
158,8,8,2,1.0,46.93,529.74,73.63,601.58,-1,cvat_interp
158,10,10,2,1.0,468.04,465.05,491.91,525.32,-1,cvat_interp
158,11,11,2,1.0,692.86,475.38,719.57,536.77,-1,cvat_interp
158,12,12,2,1.0,751.23,403.53,772.03,453.97,-1,cvat_interp
158,13,13,2,1.0,953.82,532.93,990.34,597.69,-1,cvat_interp
158,14,14,2,1.0,1007.23,510.87,1041.9,578.75,-1,cvat_interp
158,15,15,2,1.0,1483.7,527.43,1530.82,595.0,-1,cvat_interp
158,16,16,2,1.0,1556.06,528.98,1600.25,582.91,-1,cvat_interp
158,17,17,2,1.0,1240.71,479.35,1275.84,540.68,-1,cvat_interp
158,18,18,2,1.0,935.15,370.51,953.46,415.35,-1,cvat_interp
158,19,19,2,1.0,850.23,1040.18,904.94,1079.58,-1,cvat_interp
158,21,21,3,1.0,378.33,594.48,416.53,675.08,-1,cvat_interp
158,22,22,1,1.0,1381.49,437.94,1415.92,500.58,-1,cvat_interp
158,24,24,0,1.0,1575.15,574.28,1583.36,581.98,-1,cvat_interp
159,0,0,2,1.0,221.83,901.0,297.98,1028.96,-1,cvat_interp
159,7,7,2,1.0,148.57,409.87,171.19,458.25,-1,cvat_interp
159,8,8,2,1.0,42.88,529.87,69.59,601.98,-1,cvat_interp
159,10,10,2,1.0,466.33,465.17,490.2,526.17,-1,cvat_interp
159,11,11,2,1.0,690.0,475.71,716.71,537.11,-1,cvat_interp
159,12,12,2,1.0,750.4,403.46,771.2,454.09,-1,cvat_interp
159,13,13,2,1.0,957.56,533.01,992.87,597.93,-1,cvat_interp
159,14,14,2,1.0,1009.92,511.04,1044.59,579.52,-1,cvat_interp
159,15,15,2,1.0,1486.3,527.06,1532.47,593.0,-1,cvat_interp
159,16,16,2,1.0,1558.13,529.28,1599.92,583.21,-1,cvat_interp
159,17,17,2,1.0,1244.06,480.89,1278.28,540.46,-1,cvat_interp
159,18,18,2,1.0,933.94,370.46,952.25,415.3,-1,cvat_interp
159,19,19,2,1.0,856.55,1041.05,911.26,1079.79,-1,cvat_interp
159,21,21,3,1.0,378.77,594.97,416.97,675.57,-1,cvat_interp
159,22,22,1,1.0,1383.61,438.31,1418.04,500.95,-1,cvat_interp
159,24,24,0,1.0,1577.43,575.37,1585.64,583.07,-1,cvat_interp
160,0,0,2,1.0,229.63,903.1,305.78,1031.6,-1,cvat_keyframe
160,7,7,2,1.0,145.0,410.14,167.9,458.53,-1,cvat_keyframe
160,8,8,2,1.0,38.84,530.0,65.54,602.38,-1,cvat_keyframe
160,10,10,2,1.0,464.62,465.3,488.49,527.03,-1,cvat_keyframe
160,11,11,2,1.0,687.13,476.05,713.84,537.44,-1,cvat_keyframe
160,12,12,2,1.0,749.58,403.4,770.38,454.21,-1,cvat_keyframe
160,13,13,2,1.0,961.3,533.1,995.41,598.18,-1,cvat_keyframe
160,14,14,2,1.0,1012.61,511.2,1047.28,580.3,-1,cvat_keyframe
160,15,15,2,1.0,1488.9,526.7,1534.12,591.0,-1,cvat_keyframe
160,16,16,2,1.0,1560.19,529.57,1599.59,583.52,-1,cvat_keyframe
160,17,17,2,1.0,1247.4,482.44,1280.71,540.24,-1,cvat_keyframe
160,18,18,2,1.0,932.73,370.42,951.04,415.25,-1,cvat_keyframe
160,19,19,2,1.0,862.87,1041.92,917.58,1080.0,-1,cvat_keyframe
160,21,21,3,1.0,379.21,595.46,417.41,676.06,-1,cvat_keyframe
160,22,22,1,1.0,1385.73,438.67,1420.16,501.31,-1,cvat_keyframe
160,24,24,0,1.0,1579.71,576.45,1587.92,584.15,-1,cvat_keyframe
161,0,0,2,1.0,238.38,905.58,317.7,1032.99,-1,cvat_interp
161,7,7,2,1.0,141.67,410.25,164.57,458.84,-1,cvat_interp
161,8,8,2,1.0,34.96,530.13,61.67,602.81,-1,cvat_interp
161,10,10,2,1.0,463.56,465.56,487.66,527.29,-1,cvat_interp
161,11,11,2,1.0,684.26,476.83,710.97,538.22,-1,cvat_interp
161,12,12,2,1.0,748.67,403.05,769.47,454.02,-1,cvat_interp
161,13,13,2,1.0,961.77,533.16,997.46,598.63,-1,cvat_interp
161,14,14,2,1.0,1014.79,511.51,1049.46,580.6,-1,cvat_interp
161,15,15,2,1.0,1491.72,526.91,1535.48,590.44,-1,cvat_interp
161,16,16,2,1.0,1562.18,530.09,1601.81,584.05,-1,cvat_interp
161,17,17,2,1.0,1249.11,481.64,1282.42,539.95,-1,cvat_interp
161,18,18,2,1.0,931.37,370.32,949.68,415.15,-1,cvat_interp
161,19,19,2,1.0,871.37,1043.45,923.57,1080.0,-1,cvat_interp
161,21,21,3,1.0,379.21,595.46,418.29,675.88,-1,cvat_interp
161,22,22,1,1.0,1387.8,438.82,1422.23,501.46,-1,cvat_interp
161,24,24,0,1.0,1582.3,577.69,1590.51,585.39,-1,cvat_interp
162,0,0,2,1.0,247.14,908.06,329.62,1034.38,-1,cvat_interp
162,7,7,2,1.0,138.35,410.36,161.25,459.15,-1,cvat_interp
162,8,8,2,1.0,31.09,530.26,57.79,603.24,-1,cvat_interp
162,10,10,2,1.0,462.51,465.83,486.83,527.55,-1,cvat_interp
162,11,11,2,1.0,681.38,477.61,708.09,539.0,-1,cvat_interp
162,12,12,2,1.0,747.76,402.7,768.56,453.82,-1,cvat_interp
162,13,13,2,1.0,962.23,533.22,999.52,599.09,-1,cvat_interp
162,14,14,2,1.0,1016.97,511.81,1051.64,580.91,-1,cvat_interp
162,15,15,2,1.0,1494.54,527.12,1536.84,589.88,-1,cvat_interp
162,16,16,2,1.0,1564.17,530.62,1604.03,584.58,-1,cvat_interp
162,17,17,2,1.0,1250.81,480.85,1284.12,539.66,-1,cvat_interp
162,18,18,2,1.0,930.02,370.22,948.33,415.06,-1,cvat_interp
162,19,19,2,1.0,879.88,1044.98,929.57,1080.0,-1,cvat_interp
162,21,21,3,1.0,379.21,595.46,419.17,675.7,-1,cvat_interp
162,22,22,1,1.0,1389.86,438.96,1424.29,501.6,-1,cvat_interp
162,24,24,0,1.0,1584.9,578.93,1593.11,586.63,-1,cvat_interp
163,0,0,2,1.0,255.89,910.54,341.54,1035.77,-1,cvat_interp
163,7,7,2,1.0,135.02,410.46,157.92,459.46,-1,cvat_interp
163,8,8,2,1.0,27.21,530.39,53.92,603.68,-1,cvat_interp
163,10,10,2,1.0,461.45,466.09,486.0,527.82,-1,cvat_interp
163,11,11,2,1.0,678.51,478.39,705.22,539.78,-1,cvat_interp
163,12,12,2,1.0,746.85,402.35,767.64,453.63,-1,cvat_interp
163,13,13,2,1.0,962.7,533.28,1001.58,599.54,-1,cvat_interp
163,14,14,2,1.0,1019.15,512.11,1053.81,581.21,-1,cvat_interp
163,15,15,2,1.0,1497.36,527.33,1538.2,589.32,-1,cvat_interp
163,16,16,2,1.0,1566.16,531.15,1606.24,585.1,-1,cvat_interp
163,17,17,2,1.0,1252.51,480.06,1285.82,539.37,-1,cvat_interp
163,18,18,2,1.0,928.66,370.13,946.97,414.96,-1,cvat_interp
163,19,19,2,1.0,888.38,1046.51,935.56,1080.0,-1,cvat_interp
163,21,21,3,1.0,379.21,595.46,420.06,675.53,-1,cvat_interp
163,22,22,1,1.0,1391.93,439.11,1426.35,501.75,-1,cvat_interp
163,24,24,0,1.0,1587.5,580.17,1595.71,587.87,-1,cvat_interp
164,0,0,2,1.0,264.64,913.02,353.46,1037.16,-1,cvat_interp
164,7,7,2,1.0,131.69,410.57,154.59,459.77,-1,cvat_interp
164,8,8,2,1.0,23.34,530.52,50.04,604.11,-1,cvat_interp
164,10,10,2,1.0,460.4,466.36,485.17,528.08,-1,cvat_interp
164,11,11,2,1.0,675.64,479.16,702.35,540.56,-1,cvat_interp
164,12,12,2,1.0,745.93,402.0,766.73,453.43,-1,cvat_interp
164,13,13,2,1.0,963.17,533.34,1003.64,599.99,-1,cvat_interp
164,14,14,2,1.0,1021.33,512.41,1055.99,581.51,-1,cvat_interp
164,15,15,2,1.0,1500.18,527.54,1539.55,588.76,-1,cvat_interp
164,16,16,2,1.0,1568.15,531.67,1608.46,585.63,-1,cvat_interp
164,17,17,2,1.0,1254.21,479.26,1287.52,539.08,-1,cvat_interp
164,18,18,2,1.0,927.31,370.03,945.62,414.86,-1,cvat_interp
164,19,19,2,1.0,896.88,1048.03,941.55,1080.0,-1,cvat_interp
164,21,21,3,1.0,379.21,595.46,420.94,675.35,-1,cvat_interp
164,22,22,1,1.0,1393.99,439.25,1428.42,501.89,-1,cvat_interp
164,24,24,0,1.0,1590.1,581.41,1598.31,589.11,-1,cvat_interp
165,0,0,2,1.0,273.39,915.5,365.38,1038.55,-1,cvat_interp
165,7,7,2,1.0,128.37,410.67,151.27,460.08,-1,cvat_interp
165,8,8,2,1.0,19.46,530.65,46.16,604.54,-1,cvat_interp
165,10,10,2,1.0,459.34,466.62,484.34,528.35,-1,cvat_interp
165,11,11,2,1.0,672.76,479.94,699.47,541.34,-1,cvat_interp
165,12,12,2,1.0,745.02,401.65,765.82,453.24,-1,cvat_interp
165,13,13,2,1.0,963.63,533.4,1005.7,600.45,-1,cvat_interp
165,14,14,2,1.0,1023.51,512.72,1058.17,581.81,-1,cvat_interp
165,15,15,2,1.0,1503.0,527.75,1540.91,588.2,-1,cvat_interp
165,16,16,2,1.0,1570.15,532.2,1610.68,586.15,-1,cvat_interp
165,17,17,2,1.0,1255.92,478.47,1289.22,538.79,-1,cvat_interp
165,18,18,2,1.0,925.95,369.93,944.26,414.77,-1,cvat_interp
165,19,19,2,1.0,905.39,1049.56,947.54,1080.0,-1,cvat_interp
165,21,21,3,1.0,379.21,595.46,421.82,675.18,-1,cvat_interp
165,22,22,1,1.0,1396.06,439.4,1430.48,502.04,-1,cvat_interp
165,24,24,0,1.0,1592.7,582.65,1600.91,590.35,-1,cvat_interp
166,0,0,2,1.0,282.14,917.98,377.3,1039.93,-1,cvat_keyframe
166,7,7,2,1.0,125.04,410.78,147.94,460.39,-1,cvat_interp
166,8,8,2,1.0,15.59,530.78,42.29,604.97,-1,cvat_interp
166,10,10,2,1.0,458.29,466.88,483.52,528.61,-1,cvat_interp
166,11,11,2,1.0,669.89,480.72,696.6,542.12,-1,cvat_interp
166,12,12,2,1.0,744.11,401.3,764.91,453.04,-1,cvat_interp
166,13,13,2,1.0,964.1,533.46,1007.75,600.9,-1,cvat_keyframe
166,14,14,2,1.0,1025.69,513.02,1060.35,582.12,-1,cvat_interp
166,15,15,2,1.0,1505.82,527.96,1542.27,587.64,-1,cvat_interp
166,16,16,2,1.0,1572.14,532.73,1612.9,586.68,-1,cvat_interp
166,17,17,2,1.0,1257.62,477.67,1290.93,538.5,-1,cvat_interp
166,18,18,2,1.0,924.6,369.83,942.91,414.67,-1,cvat_interp
166,19,19,2,1.0,913.89,1051.09,953.53,1080.0,-1,cvat_interp
166,21,21,3,1.0,379.21,595.46,422.7,675.0,-1,cvat_keyframe
166,22,22,1,1.0,1398.12,439.54,1432.55,502.18,-1,cvat_interp
166,24,24,0,1.0,1595.3,583.89,1603.51,591.59,-1,cvat_interp
167,0,0,2,1.0,290.9,920.46,383.29,1041.32,-1,cvat_interp
167,7,7,2,1.0,121.71,410.88,144.61,460.69,-1,cvat_interp
167,8,8,2,1.0,11.71,530.9,38.41,605.4,-1,cvat_interp
167,10,10,2,1.0,457.23,467.15,482.69,528.87,-1,cvat_interp
167,11,11,2,1.0,667.01,481.5,693.72,542.89,-1,cvat_interp
167,12,12,2,1.0,743.2,400.95,764.0,452.85,-1,cvat_interp
167,13,13,2,1.0,967.4,533.52,1009.81,600.3,-1,cvat_interp
167,14,14,2,1.0,1027.86,513.32,1062.53,582.42,-1,cvat_interp
167,15,15,2,1.0,1508.64,528.17,1543.63,587.08,-1,cvat_interp
167,16,16,2,1.0,1574.13,533.25,1615.12,587.21,-1,cvat_interp
167,17,17,2,1.0,1259.32,476.88,1292.63,538.21,-1,cvat_interp
167,18,18,2,1.0,923.24,369.74,941.55,414.57,-1,cvat_interp
167,19,19,2,1.0,922.39,1052.62,959.52,1080.0,-1,cvat_interp
167,21,21,3,1.0,379.21,595.19,422.7,675.16,-1,cvat_interp
167,22,22,1,1.0,1400.18,439.69,1434.61,502.33,-1,cvat_interp
167,24,24,0,1.0,1597.89,585.13,1606.11,592.83,-1,cvat_interp
168,0,0,2,1.0,299.65,922.94,389.27,1042.71,-1,cvat_interp
168,7,7,2,1.0,118.39,410.99,141.29,461.0,-1,cvat_interp
168,8,8,2,1.0,7.83,531.03,34.54,605.84,-1,cvat_interp
168,10,10,2,1.0,456.17,467.41,481.86,529.14,-1,cvat_interp
168,11,11,2,1.0,664.14,482.28,690.85,543.67,-1,cvat_interp
168,12,12,2,1.0,742.29,400.6,763.09,452.65,-1,cvat_interp
168,13,13,2,1.0,970.7,533.58,1011.87,599.7,-1,cvat_keyframe
168,14,14,2,1.0,1030.04,513.63,1064.71,582.72,-1,cvat_interp
168,15,15,2,1.0,1511.46,528.38,1544.98,586.52,-1,cvat_interp
168,16,16,2,1.0,1576.12,533.78,1617.34,587.73,-1,cvat_interp
168,17,17,2,1.0,1261.02,476.09,1294.33,537.92,-1,cvat_interp
168,18,18,2,1.0,921.89,369.64,940.2,414.48,-1,cvat_interp
168,19,19,2,1.0,930.89,1054.14,965.52,1080.0,-1,cvat_interp
168,21,21,3,1.0,379.21,594.93,422.7,675.32,-1,cvat_interp
168,22,22,1,1.0,1402.25,439.83,1436.68,502.47,-1,cvat_interp
168,24,24,0,1.0,1600.49,586.37,1608.7,594.07,-1,cvat_interp
169,0,0,2,1.0,308.4,925.42,395.26,1044.1,-1,cvat_keyframe
169,7,7,2,1.0,115.06,411.09,137.96,461.31,-1,cvat_interp
169,8,8,2,1.0,3.96,531.16,30.66,606.27,-1,cvat_interp
169,10,10,2,1.0,455.12,467.67,481.03,529.4,-1,cvat_interp
169,11,11,2,1.0,661.26,483.06,687.97,544.45,-1,cvat_interp
