frame,track_id,display_track_id,class_id,conf,x1,y1,x2,y2,team_id,notes
67,6,6,1,1.0,1364.21,390.98,1387.67,449.28,-1,cvat_interp
67,7,7,2,1.0,1205.71,365.98,1226.71,417.98,-1,cvat_interp
67,8,8,2,1.0,659.38,333.59,676.97,379.41,-1,cvat_interp
67,9,9,2,1.0,392.66,399.58,415.44,463.86,-1,cvat_interp
67,10,10,2,1.0,464.05,428.83,488.54,490.76,-1,cvat_interp
67,11,11,3,1.0,565.08,462.69,592.51,533.38,-1,cvat_interp
67,12,12,2,1.0,65.04,510.44,101.06,580.9,-1,cvat_interp
67,13,13,0,1.0,1202.34,410.01,1207.95,417.16,-1,cvat_interp
67,15,15,2,1.0,977.37,478.63,1002.37,545.43,-1,cvat_interp
68,0,0,2,1.0,1039.01,648.18,1079.73,734.16,-1,cvat_interp
68,1,1,2,1.0,699.87,502.87,726.27,570.15,-1,cvat_interp
68,2,2,2,1.0,754.39,421.85,774.98,487.28,-1,cvat_interp
68,3,3,2,1.0,890.64,419.87,913.34,478.44,-1,cvat_interp
68,4,4,2,1.0,1730.37,698.4,1772.34,793.65,-1,cvat_interp
68,5,5,2,1.0,1527.29,458.09,1557.76,522.7,-1,cvat_interp
68,6,6,1,1.0,1364.02,391.04,1386.88,449.34,-1,cvat_interp
68,7,7,2,1.0,1205.18,366.14,1226.01,418.14,-1,cvat_interp
68,8,8,2,1.0,659.72,333.66,677.08,379.24,-1,cvat_interp
68,9,9,2,1.0,392.01,399.92,415.26,464.2,-1,cvat_interp
68,10,10,2,1.0,464.23,428.95,488.49,490.78,-1,cvat_interp
68,11,11,3,1.0,565.08,462.69,591.84,533.38,-1,cvat_interp
68,12,12,2,1.0,64.67,510.66,100.69,580.9,-1,cvat_interp
68,13,13,0,1.0,1202.19,410.24,1207.8,417.24,-1,cvat_interp
68,15,15,2,1.0,977.22,479.13,1002.22,545.93,-1,cvat_interp
69,0,0,2,1.0,1038.29,648.01,1079.01,733.73,-1,cvat_interp
69,1,1,2,1.0,700.51,503.09,726.91,569.73,-1,cvat_interp
69,2,2,2,1.0,754.35,421.85,773.66,487.28,-1,cvat_interp
69,3,3,2,1.0,890.64,419.87,913.22,478.07,-1,cvat_interp
69,4,4,2,1.0,1732.48,698.4,1773.27,793.65,-1,cvat_interp
69,5,5,2,1.0,1526.85,458.23,1557.88,522.84,-1,cvat_interp
69,6,6,1,1.0,1363.82,391.09,1386.09,449.39,-1,cvat_interp
69,7,7,2,1.0,1204.64,366.31,1225.3,418.31,-1,cvat_interp
69,8,8,2,1.0,660.06,333.73,677.19,379.07,-1,cvat_interp
69,9,9,2,1.0,391.35,400.26,415.08,464.54,-1,cvat_interp
69,10,10,2,1.0,464.42,429.08,488.45,490.79,-1,cvat_interp
69,11,11,3,1.0,565.08,462.69,591.17,533.38,-1,cvat_interp
69,12,12,2,1.0,64.3,510.88,100.32,580.9,-1,cvat_interp
69,13,13,0,1.0,1202.04,410.47,1207.65,417.32,-1,cvat_interp
69,15,15,2,1.0,977.08,479.63,1002.08,546.43,-1,cvat_interp
70,0,0,2,1.0,1037.57,647.85,1078.3,733.3,-1,cvat_keyframe
70,1,1,2,1.0,701.16,503.3,727.56,569.3,-1,cvat_keyframe
70,2,2,2,1.0,754.3,421.85,772.33,487.28,-1,cvat_keyframe
70,3,3,2,1.0,890.64,419.87,913.1,477.7,-1,cvat_keyframe
70,4,4,2,1.0,1734.6,698.4,1774.2,793.65,-1,cvat_keyframe
70,5,5,2,1.0,1526.4,458.38,1558.0,522.99,-1,cvat_keyframe
70,6,6,1,1.0,1363.63,391.15,1385.3,449.45,-1,cvat_keyframe
70,7,7,2,1.0,1204.1,366.48,1224.6,418.48,-1,cvat_keyframe
70,8,8,2,1.0,660.4,333.8,677.3,378.9,-1,cvat_keyframe
70,9,9,2,1.0,390.7,400.6,414.9,464.88,-1,cvat_keyframe
70,10,10,2,1.0,464.6,429.2,488.4,490.8,-1,cvat_keyframe
70,11,11,3,1.0,565.08,462.69,590.5,533.38,-1,cvat_keyframe
70,12,12,2,1.0,63.93,511.1,99.95,580.9,-1,cvat_keyframe
70,13,13,0,1.0,1201.89,410.7,1207.5,417.4,-1,cvat_keyframe
70,15,15,2,1.0,976.94,480.13,1001.94,546.93,-1,cvat_keyframe
71,0,0,2,1.0,1037.6,647.65,1078.19,733.1,-1,cvat_interp
71,1,1,2,1.0,702.52,503.18,728.92,569.18,-1,cvat_interp
71,2,2,2,1.0,753.78,422.23,773.08,487.02,-1,cvat_interp
71,3,3,2,1.0,891.33,419.41,913.79,477.56,-1,cvat_interp
71,4,4,2,1.0,1735.94,699.01,1776.26,794.26,-1,cvat_interp
71,5,5,2,1.0,1528.56,458.58,1559.23,523.19,-1,cvat_interp
71,6,6,1,1.0,1364.37,391.15,1386.04,449.45,-1,cvat_interp
71,7,7,2,1.0,1204.55,366.7,1225.05,418.7,-1,cvat_interp
71,8,8,2,1.0,661.41,333.74,678.31,378.84,-1,cvat_interp
71,9,9,2,1.0,390.04,400.82,414.46,464.66,-1,cvat_interp
71,10,10,2,1.0,465.56,429.2,489.36,490.8,-1,cvat_interp
71,11,11,3,1.0,565.47,462.87,591.19,533.55,-1,cvat_interp
71,12,12,2,1.0,63.77,511.18,99.79,581.06,-1,cvat_interp
71,13,13,0,1.0,1202.75,410.86,1208.36,417.56,-1,cvat_interp
71,15,15,2,1.0,977.12,480.41,1002.12,547.22,-1,cvat_interp
72,0,0,2,1.0,1037.62,647.45,1078.08,732.9,-1,cvat_interp
72,1,1,2,1.0,703.89,503.05,730.29,569.05,-1,cvat_interp
72,2,2,2,1.0,753.26,422.62,773.82,486.76,-1,cvat_interp
72,3,3,2,1.0,892.03,418.96,914.49,477.42,-1,cvat_interp
72,4,4,2,1.0,1737.28,699.62,1778.32,794.87,-1,cvat_interp
72,5,5,2,1.0,1530.72,458.78,1560.46,523.39,-1,cvat_interp
72,6,6,1,1.0,1365.12,391.15,1386.78,449.45,-1,cvat_interp
72,7,7,2,1.0,1205.0,366.93,1225.5,418.93,-1,cvat_interp
72,8,8,2,1.0,662.43,333.67,679.33,378.77,-1,cvat_interp
72,9,9,2,1.0,389.38,401.04,414.01,464.44,-1,cvat_interp
72,10,10,2,1.0,466.52,429.2,490.32,490.8,-1,cvat_interp
72,11,11,3,1.0,565.87,463.04,591.88,533.73,-1,cvat_interp
72,12,12,2,1.0,63.61,511.26,99.64,581.21,-1,cvat_interp
72,13,13,0,1.0,1203.62,411.03,1209.22,417.73,-1,cvat_interp
72,15,15,2,1.0,977.29,480.7,1002.3,547.5,-1,cvat_interp
73,0,0,2,1.0,1037.64,647.25,1077.97,732.7,-1,cvat_interp
73,1,1,2,1.0,705.26,502.93,731.66,568.93,-1,cvat_interp
73,2,2,2,1.0,752.74,423.0,774.57,486.5,-1,cvat_interp
73,3,3,2,1.0,892.72,418.51,915.18,477.28,-1,cvat_interp
73,4,4,2,1.0,1738.62,700.23,1780.38,795.48,-1,cvat_interp
73,5,5,2,1.0,1532.88,458.98,1561.69,523.59,-1,cvat_interp
73,6,6,1,1.0,1365.86,391.15,1387.53,449.45,-1,cvat_interp
73,7,7,2,1.0,1205.45,367.16,1225.95,419.16,-1,cvat_interp
73,8,8,2,1.0,663.44,333.61,680.34,378.71,-1,cvat_interp
73,9,9,2,1.0,388.72,401.27,413.57,464.23,-1,cvat_interp
73,10,10,2,1.0,467.49,429.2,491.29,490.8,-1,cvat_interp
73,11,11,3,1.0,566.26,463.22,592.57,533.9,-1,cvat_interp
73,12,12,2,1.0,63.46,511.34,99.48,581.37,-1,cvat_interp
73,13,13,0,1.0,1204.48,411.19,1210.09,417.89,-1,cvat_interp
73,15,15,2,1.0,977.47,480.98,1002.47,547.79,-1,cvat_interp
74,0,0,2,1.0,1037.66,647.05,1077.86,732.5,-1,cvat_interp
74,1,1,2,1.0,706.62,502.8,733.02,568.8,-1,cvat_interp
74,2,2,2,1.0,752.22,423.39,775.32,486.25,-1,cvat_interp
74,3,3,2,1.0,893.41,418.06,915.87,477.14,-1,cvat_interp
74,4,4,2,1.0,1739.96,700.84,1782.44,796.09,-1,cvat_interp
74,5,5,2,1.0,1535.04,459.17,1562.92,523.78,-1,cvat_interp
74,6,6,1,1.0,1366.6,391.15,1388.27,449.45,-1,cvat_interp
74,7,7,2,1.0,1205.91,367.38,1226.41,419.38,-1,cvat_interp
74,8,8,2,1.0,664.45,333.55,681.35,378.65,-1,cvat_interp
74,9,9,2,1.0,388.06,401.49,413.12,464.01,-1,cvat_interp
74,10,10,2,1.0,468.45,429.2,492.25,490.8,-1,cvat_interp
74,11,11,3,1.0,566.65,463.39,593.26,534.08,-1,cvat_interp
74,12,12,2,1.0,63.3,511.42,99.33,581.52,-1,cvat_interp
74,13,13,0,1.0,1205.34,411.35,1210.95,418.05,-1,cvat_interp
74,15,15,2,1.0,977.65,481.27,1002.65,548.07,-1,cvat_interp
75,0,0,2,1.0,1037.68,646.85,1077.75,732.3,-1,cvat_interp
75,1,1,2,1.0,707.99,502.68,734.39,568.68,-1,cvat_interp
75,2,2,2,1.0,751.7,423.77,776.07,485.99,-1,cvat_interp
75,3,3,2,1.0,894.1,417.6,916.56,477.0,-1,cvat_interp
75,4,4,2,1.0,1741.3,701.45,1784.5,796.7,-1,cvat_interp
75,5,5,2,1.0,1537.2,459.37,1564.15,523.98,-1,cvat_interp
75,6,6,1,1.0,1367.34,391.15,1389.01,449.45,-1,cvat_interp
75,7,7,2,1.0,1206.36,367.61,1226.86,419.61,-1,cvat_interp
75,8,8,2,1.0,665.47,333.48,682.37,378.58,-1,cvat_interp
75,9,9,2,1.0,387.4,401.71,412.68,463.79,-1,cvat_interp
75,10,10,2,1.0,469.41,429.2,493.21,490.8,-1,cvat_interp
75,11,11,3,1.0,567.05,463.57,593.95,534.25,-1,cvat_interp
75,12,12,2,1.0,63.15,511.5,99.17,581.68,-1,cvat_interp
75,13,13,0,1.0,1206.2,411.51,1211.81,418.21,-1,cvat_interp
75,15,15,2,1.0,977.83,481.55,1002.83,548.36,-1,cvat_interp
76,0,0,2,1.0,1037.71,646.65,1077.64,732.11,-1,cvat_interp
76,1,1,2,1.0,709.35,502.56,735.75,568.56,-1,cvat_interp
76,2,2,2,1.0,751.18,424.16,776.81,485.73,-1,cvat_interp
76,3,3,2,1.0,894.8,417.15,917.26,476.86,-1,cvat_interp
76,4,4,2,1.0,1742.64,702.06,1786.55,797.31,-1,cvat_interp
76,5,5,2,1.0,1539.36,459.57,1565.38,524.18,-1,cvat_interp
76,6,6,1,1.0,1368.08,391.15,1389.75,449.45,-1,cvat_interp
76,7,7,2,1.0,1206.81,367.83,1227.31,419.83,-1,cvat_interp
76,8,8,2,1.0,666.48,333.42,683.38,378.52,-1,cvat_interp
76,9,9,2,1.0,386.74,401.93,412.23,463.57,-1,cvat_interp
76,10,10,2,1.0,470.37,429.2,494.17,490.8,-1,cvat_interp
76,11,11,3,1.0,567.44,463.74,594.64,534.43,-1,cvat_interp
76,12,12,2,1.0,62.99,511.58,99.02,581.84,-1,cvat_interp
76,13,13,0,1.0,1207.07,411.68,1212.67,418.38,-1,cvat_interp
76,15,15,2,1.0,978.01,481.84,1003.01,548.64,-1,cvat_interp
77,0,0,2,1.0,1037.73,646.45,1077.53,731.91,-1,cvat_interp
77,1,1,2,1.0,710.72,502.43,737.12,568.43,-1,cvat_interp
77,2,2,2,1.0,750.66,424.54,777.56,485.47,-1,cvat_interp
77,3,3,2,1.0,895.49,416.7,917.95,476.72,-1,cvat_interp
77,4,4,2,1.0,1743.98,702.67,1788.61,797.92,-1,cvat_interp
77,5,5,2,1.0,1541.52,459.77,1566.61,524.38,-1,cvat_interp
77,6,6,1,1.0,1368.83,391.15,1390.49,449.45,-1,cvat_interp
77,7,7,2,1.0,1207.26,368.06,1227.76,420.06,-1,cvat_interp
77,8,8,2,1.0,667.49,333.36,684.39,378.46,-1,cvat_interp
77,9,9,2,1.0,386.08,402.16,411.79,463.35,-1,cvat_interp
77,10,10,2,1.0,471.33,429.2,495.13,490.8,-1,cvat_interp
77,11,11,3,1.0,567.83,463.92,595.33,534.6,-1,cvat_interp
77,12,12,2,1.0,62.83,511.66,98.86,581.99,-1,cvat_interp
77,13,13,0,1.0,1207.93,411.84,1213.54,418.54,-1,cvat_interp
77,15,15,2,1.0,978.19,482.12,1003.19,548.93,-1,cvat_interp
78,0,0,2,1.0,1037.75,646.25,1077.42,731.71,-1,cvat_interp
78,1,1,2,1.0,712.08,502.31,738.48,568.31,-1,cvat_interp
78,2,2,2,1.0,750.14,424.93,778.31,485.22,-1,cvat_interp
78,3,3,2,1.0,896.18,416.25,918.64,476.58,-1,cvat_interp
78,4,4,2,1.0,1745.32,703.28,1790.67,798.53,-1,cvat_interp
78,5,5,2,1.0,1543.68,459.97,1567.84,524.58,-1,cvat_interp
78,6,6,1,1.0,1369.57,391.15,1391.24,449.45,-1,cvat_interp
78,7,7,2,1.0,1207.71,368.28,1228.21,420.28,-1,cvat_interp
78,8,8,2,1.0,668.51,333.29,685.41,378.39,-1,cvat_interp
78,9,9,2,1.0,385.42,402.38,411.34,463.14,-1,cvat_interp
78,10,10,2,1.0,472.3,429.2,496.1,490.8,-1,cvat_interp
78,11,11,3,1.0,568.23,464.09,596.02,534.78,-1,cvat_interp
78,12,12,2,1.0,62.68,511.74,98.7,582.15,-1,cvat_interp
78,13,13,0,1.0,1208.79,412.0,1214.4,418.7,-1,cvat_interp
78,15,15,2,1.0,978.36,482.41,1003.36,549.21,-1,cvat_interp
79,0,0,2,1.0,1037.77,646.05,1077.31,731.51,-1,cvat_interp
79,1,1,2,1.0,713.45,502.18,739.85,568.18,-1,cvat_interp
79,2,2,2,1.0,749.62,425.31,779.05,484.96,-1,cvat_interp
79,3,3,2,1.0,896.88,415.79,919.33,476.44,-1,cvat_interp
79,4,4,2,1.0,1746.66,703.89,1792.73,799.14,-1,cvat_interp
79,5,5,2,1.0,1545.84,460.16,1569.07,524.77,-1,cvat_interp
79,6,6,1,1.0,1370.31,391.15,1391.98,449.45,-1,cvat_interp
79,7,7,2,1.0,1208.16,368.51,1228.66,420.51,-1,cvat_interp
79,8,8,2,1.0,669.52,333.23,686.42,378.33,-1,cvat_interp
79,9,9,2,1.0,384.76,402.6,410.9,462.92,-1,cvat_interp
79,10,10,2,1.0,473.26,429.2,497.06,490.8,-1,cvat_interp
79,11,11,3,1.0,568.62,464.27,596.71,534.95,-1,cvat_interp
79,12,12,2,1.0,62.52,511.82,98.55,582.3,-1,cvat_interp
79,13,13,0,1.0,1209.65,412.17,1215.26,418.87,-1,cvat_interp
79,15,15,2,1.0,978.54,482.69,1003.54,549.5,-1,cvat_interp
80,0,0,2,1.0,1037.79,645.86,1077.2,731.31,-1,cvat_interp
80,1,1,2,1.0,714.81,502.06,741.21,568.06,-1,cvat_keyframe
80,2,2,2,1.0,749.1,425.7,779.8,484.7,-1,cvat_keyframe
80,3,3,2,1.0,897.57,415.34,920.03,476.3,-1,cvat_keyframe
80,4,4,2,1.0,1748.0,704.5,1794.79,799.75,-1,cvat_keyframe
80,5,5,2,1.0,1548.0,460.36,1570.3,524.97,-1,cvat_keyframe
80,6,6,1,1.0,1371.05,391.15,1392.72,449.45,-1,cvat_keyframe
80,7,7,2,1.0,1208.62,368.74,1229.12,420.74,-1,cvat_keyframe
80,8,8,2,1.0,670.53,333.17,687.43,378.27,-1,cvat_keyframe
80,9,9,2,1.0,384.1,402.82,410.45,462.7,-1,cvat_keyframe
80,10,10,2,1.0,474.22,429.2,498.02,490.8,-1,cvat_keyframe
80,11,11,3,1.0,569.02,464.44,597.4,535.13,-1,cvat_keyframe
80,12,12,2,1.0,62.37,511.9,98.39,582.46,-1,cvat_interp
80,13,13,0,1.0,1210.51,412.33,1216.12,419.03,-1,cvat_keyframe
80,15,15,2,1.0,978.72,482.98,1003.72,549.78,-1,cvat_keyframe
81,0,0,2,1.0,1037.82,645.66,1077.09,731.11,-1,cvat_interp
81,1,1,2,1.0,715.9,502.02,742.3,568.02,-1,cvat_interp
81,2,2,2,1.0,748.98,425.58,778.7,484.66,-1,cvat_interp
81,3,3,2,1.0,898.48,415.12,920.94,476.08,-1,cvat_interp
81,4,4,2,1.0,1750.97,704.91,1796.83,800.16,-1,cvat_interp
81,5,5,2,1.0,1549.06,460.64,1571.54,525.24,-1,cvat_interp
81,6,6,1,1.0,1371.74,391.15,1393.41,449.45,-1,cvat_interp
81,7,7,2,1.0,1209.2,368.66,1229.97,420.46,-1,cvat_interp
81,8,8,2,1.0,671.46,332.87,688.36,377.97,-1,cvat_interp
81,9,9,2,1.0,383.78,402.85,409.91,462.73,-1,cvat_interp
81,10,10,2,1.0,474.96,429.26,498.76,490.86,-1,cvat_interp
81,11,11,3,1.0,569.42,464.77,598.22,535.26,-1,cvat_interp
81,12,12,2,1.0,62.21,511.98,98.24,582.61,-1,cvat_interp
81,13,13,0,1.0,1211.21,412.31,1216.82,419.01,-1,cvat_interp
81,15,15,2,1.0,978.93,483.37,1003.93,550.18,-1,cvat_interp
82,0,0,2,1.0,1037.84,645.46,1076.98,730.91,-1,cvat_interp
82,1,1,2,1.0,716.99,501.97,743.39,567.97,-1,cvat_interp
82,2,2,2,1.0,748.86,425.46,777.6,484.62,-1,cvat_interp
82,3,3,2,1.0,899.4,414.9,921.86,475.86,-1,cvat_interp
82,4,4,2,1.0,1753.94,705.32,1798.87,800.57,-1,cvat_interp
82,5,5,2,1.0,1550.12,460.91,1572.78,525.52,-1,cvat_interp
82,6,6,1,1.0,1372.43,391.15,1394.1,449.45,-1,cvat_interp
82,7,7,2,1.0,1209.79,368.59,1230.83,420.19,-1,cvat_interp
82,8,8,2,1.0,672.38,332.58,689.28,377.68,-1,cvat_interp
82,9,9,2,1.0,383.46,402.89,409.36,462.76,-1,cvat_interp
82,10,10,2,1.0,475.7,429.33,499.5,490.93,-1,cvat_interp
82,11,11,3,1.0,569.83,465.09,599.04,535.38,-1,cvat_interp
82,12,12,2,1.0,62.06,512.06,98.08,582.77,-1,cvat_interp
82,13,13,0,1.0,1211.91,412.29,1217.52,418.99,-1,cvat_interp
82,15,15,2,1.0,979.15,483.76,1004.15,550.57,-1,cvat_interp
83,0,0,2,1.0,1037.86,645.26,1076.87,730.71,-1,cvat_interp
83,1,1,2,1.0,718.08,501.93,744.48,567.93,-1,cvat_interp
83,2,2,2,1.0,748.74,425.33,776.5,484.58,-1,cvat_interp
83,3,3,2,1.0,900.31,414.69,922.77,475.65,-1,cvat_interp
83,4,4,2,1.0,1756.91,705.73,1800.91,800.97,-1,cvat_interp
83,5,5,2,1.0,1551.18,461.19,1574.02,525.79,-1,cvat_interp
83,6,6,1,1.0,1373.13,391.15,1394.79,449.45,-1,cvat_interp
83,7,7,2,1.0,1210.38,368.52,1231.69,419.91,-1,cvat_interp
83,8,8,2,1.0,673.31,332.28,690.21,377.38,-1,cvat_interp
83,9,9,2,1.0,383.13,402.92,408.82,462.8,-1,cvat_interp
83,10,10,2,1.0,476.44,429.39,500.24,490.99,-1,cvat_interp
83,11,11,3,1.0,570.24,465.42,599.86,535.51,-1,cvat_interp
83,12,12,2,1.0,61.9,512.14,97.92,582.93,-1,cvat_interp
83,13,13,0,1.0,1212.61,412.27,1218.22,418.97,-1,cvat_interp
83,15,15,2,1.0,979.36,484.16,1004.36,550.96,-1,cvat_interp
84,0,0,2,1.0,1037.88,645.06,1076.76,730.51,-1,cvat_interp
84,1,1,2,1.0,719.17,501.88,745.57,567.88,-1,cvat_interp
84,2,2,2,1.0,748.62,425.21,775.4,484.54,-1,cvat_interp
84,3,3,2,1.0,901.23,414.47,923.68,475.43,-1,cvat_interp
84,4,4,2,1.0,1759.88,706.14,1802.95,801.38,-1,cvat_interp
84,5,5,2,1.0,1552.24,461.47,1575.26,526.06,-1,cvat_interp
84,6,6,1,1.0,1373.82,391.15,1395.49,449.45,-1,cvat_interp
84,7,7,2,1.0,1210.97,368.44,1232.55,419.64,-1,cvat_interp
84,8,8,2,1.0,674.24,331.99,691.14,377.09,-1,cvat_interp
84,9,9,2,1.0,382.81,402.95,408.27,462.83,-1,cvat_interp
84,10,10,2,1.0,477.18,429.46,500.98,491.06,-1,cvat_interp
84,11,11,3,1.0,570.65,465.74,600.68,535.64,-1,cvat_interp
84,12,12,2,1.0,61.74,512.22,97.77,583.08,-1,cvat_interp
84,13,13,0,1.0,1213.31,412.25,1218.92,418.95,-1,cvat_interp
84,15,15,2,1.0,979.58,484.55,1004.58,551.35,-1,cvat_interp
85,0,0,2,1.0,1037.9,644.86,1076.65,730.31,-1,cvat_interp
85,1,1,2,1.0,720.26,501.84,746.66,567.84,-1,cvat_interp
85,2,2,2,1.0,748.5,425.09,774.3,484.5,-1,cvat_interp
85,3,3,2,1.0,902.14,414.25,924.6,475.21,-1,cvat_interp
85,4,4,2,1.0,1762.85,706.55,1805.0,801.79,-1,cvat_interp
85,5,5,2,1.0,1553.3,461.74,1576.5,526.34,-1,cvat_interp
85,6,6,1,1.0,1374.51,391.15,1396.18,449.45,-1,cvat_interp
85,7,7,2,1.0,1211.55,368.37,1233.41,419.37,-1,cvat_interp
85,8,8,2,1.0,675.17,331.69,692.07,376.79,-1,cvat_interp
85,9,9,2,1.0,382.49,402.98,407.73,462.86,-1,cvat_interp
85,10,10,2,1.0,477.92,429.52,501.72,491.12,-1,cvat_interp
85,11,11,3,1.0,571.06,466.07,601.5,535.76,-1,cvat_interp
85,12,12,2,1.0,61.59,512.3,97.61,583.24,-1,cvat_interp
85,13,13,0,1.0,1214.01,412.23,1219.62,418.93,-1,cvat_interp
85,15,15,2,1.0,979.79,484.94,1004.79,551.74,-1,cvat_interp
86,0,0,2,1.0,1037.93,644.66,1076.54,730.12,-1,cvat_interp
86,1,1,2,1.0,721.35,501.8,747.75,567.8,-1,cvat_interp
86,2,2,2,1.0,748.38,424.97,773.2,484.46,-1,cvat_interp
86,3,3,2,1.0,903.05,414.03,925.51,474.99,-1,cvat_interp
86,4,4,2,1.0,1765.82,706.96,1807.04,802.2,-1,cvat_interp
86,5,5,2,1.0,1554.36,462.02,1577.74,526.61,-1,cvat_interp
86,6,6,1,1.0,1375.2,391.15,1396.87,449.45,-1,cvat_interp
86,7,7,2,1.0,1212.14,368.29,1234.27,419.09,-1,cvat_interp
86,8,8,2,1.0,676.09,331.4,692.99,376.5,-1,cvat_interp
86,9,9,2,1.0,382.17,403.02,407.18,462.89,-1,cvat_interp
86,10,10,2,1.0,478.66,429.59,502.46,491.18,-1,cvat_interp
86,11,11,3,1.0,571.47,466.4,602.32,535.89,-1,cvat_interp
86,12,12,2,1.0,61.43,512.38,97.46,583.39,-1,cvat_interp
86,13,13,0,1.0,1214.71,412.21,1220.32,418.91,-1,cvat_interp
86,15,15,2,1.0,980.0,485.33,1005.0,552.14,-1,cvat_interp
87,0,0,2,1.0,1037.95,644.46,1076.43,729.92,-1,cvat_interp
87,1,1,2,1.0,722.43,501.75,748.83,567.75,-1,cvat_interp
87,2,2,2,1.0,748.26,424.84,772.1,484.41,-1,cvat_interp
87,3,3,2,1.0,903.97,413.82,926.43,474.78,-1,cvat_interp
87,4,4,2,1.0,1768.79,707.37,1809.08,802.61,-1,cvat_interp
87,5,5,2,1.0,1555.42,462.3,1578.98,526.88,-1,cvat_interp
87,6,6,1,1.0,1375.89,391.15,1397.56,449.45,-1,cvat_interp
87,7,7,2,1.0,1212.73,368.22,1235.12,418.82,-1,cvat_interp
87,8,8,2,1.0,677.02,331.1,693.92,376.2,-1,cvat_interp
87,9,9,2,1.0,381.85,403.05,406.64,462.93,-1,cvat_interp
87,10,10,2,1.0,479.4,429.65,503.2,491.25,-1,cvat_interp
87,11,11,3,1.0,571.87,466.72,603.14,536.02,-1,cvat_interp
87,12,12,2,1.0,61.28,512.46,97.3,583.55,-1,cvat_interp
87,13,13,0,1.0,1215.41,412.19,1221.02,418.89,-1,cvat_interp
87,15,15,2,1.0,980.22,485.72,1005.22,552.53,-1,cvat_interp
88,0,0,2,1.0,1037.97,644.26,1076.32,729.72,-1,cvat_interp
88,1,1,2,1.0,723.52,501.71,749.92,567.71,-1,cvat_interp
88,2,2,2,1.0,748.14,424.72,771.0,484.37,-1,cvat_interp
88,3,3,2,1.0,904.88,413.6,927.34,474.56,-1,cvat_interp
88,4,4,2,1.0,1771.76,707.77,1811.12,803.02,-1,cvat_interp
88,5,5,2,1.0,1556.48,462.57,1580.22,527.15,-1,cvat_interp
88,6,6,1,1.0,1376.58,391.15,1398.25,449.45,-1,cvat_interp
88,7,7,2,1.0,1213.32,368.15,1235.98,418.54,-1,cvat_interp
88,8,8,2,1.0,677.95,330.81,694.85,375.91,-1,cvat_interp
88,9,9,2,1.0,381.52,403.08,406.09,462.96,-1,cvat_interp
88,10,10,2,1.0,480.14,429.72,503.94,491.31,-1,cvat_interp
88,11,11,3,1.0,572.28,467.05,603.96,536.15,-1,cvat_interp
88,12,12,2,1.0,61.12,512.54,97.15,583.71,-1,cvat_interp
88,13,13,0,1.0,1216.11,412.17,1221.72,418.87,-1,cvat_interp
88,15,15,2,1.0,980.43,486.12,1005.43,552.92,-1,cvat_interp
89,0,0,2,1.0,1037.99,644.06,1076.21,729.52,-1,cvat_interp
89,1,1,2,1.0,724.61,501.67,751.01,567.67,-1,cvat_interp
89,2,2,2,1.0,748.02,424.6,769.9,484.33,-1,cvat_interp
89,3,3,2,1.0,905.8,413.38,928.26,474.34,-1,cvat_interp
89,4,4,2,1.0,1774.73,708.18,1813.16,803.43,-1,cvat_interp
89,5,5,2,1.0,1557.54,462.85,1581.46,527.43,-1,cvat_interp
89,6,6,1,1.0,1377.27,391.15,1398.94,449.45,-1,cvat_interp
89,7,7,2,1.0,1213.9,368.07,1236.84,418.27,-1,cvat_interp
89,8,8,2,1.0,678.87,330.51,695.77,375.61,-1,cvat_interp
89,9,9,2,1.0,381.2,403.11,405.55,462.99,-1,cvat_interp
89,10,10,2,1.0,480.88,429.78,504.68,491.38,-1,cvat_interp
89,11,11,3,1.0,572.69,467.37,604.78,536.27,-1,cvat_interp
89,12,12,2,1.0,60.96,512.62,96.99,583.86,-1,cvat_interp
89,13,13,0,1.0,1216.81,412.15,1222.42,418.85,-1,cvat_interp
89,15,15,2,1.0,980.65,486.51,1005.65,553.31,-1,cvat_interp
90,0,0,2,1.0,1038.02,643.86,1076.1,729.32,-1,cvat_interp
90,1,1,2,1.0,725.7,501.62,752.1,567.62,-1,cvat_keyframe
90,2,2,2,1.0,747.9,424.48,768.8,484.29,-1,cvat_keyframe
90,3,3,2,1.0,906.71,413.16,929.17,474.12,-1,cvat_keyframe
90,4,4,2,1.0,1777.7,708.59,1815.2,803.84,-1,cvat_keyframe
90,5,5,2,1.0,1558.6,463.13,1582.7,527.7,-1,cvat_keyframe
90,6,6,1,1.0,1377.96,391.15,1399.63,449.45,-1,cvat_keyframe
90,7,7,2,1.0,1214.49,368.0,1237.7,417.99,-1,cvat_keyframe
90,8,8,2,1.0,679.8,330.22,696.7,375.32,-1,cvat_keyframe
90,9,9,2,1.0,380.88,403.14,405.0,463.02,-1,cvat_keyframe
90,10,10,2,1.0,481.62,429.84,505.42,491.44,-1,cvat_keyframe
90,11,11,3,1.0,573.1,467.7,605.6,536.4,-1,cvat_keyframe
90,12,12,2,1.0,60.81,512.7,96.83,584.02,-1,cvat_keyframe
90,13,13,0,1.0,1217.5,412.13,1223.11,418.83,-1,cvat_keyframe
90,15,15,2,1.0,980.86,486.9,1005.86,553.71,-1,cvat_keyframe
91,0,0,2,1.0,1038.04,643.67,1075.99,729.12,-1,cvat_interp
91,1,1,2,1.0,727.25,501.22,753.65,567.22,-1,cvat_interp
91,2,2,2,1.0,747.9,423.79,769.14,483.6,-1,cvat_interp
